codigo_pais,pais,nivel_ingreso,a�o,codigo_indicador,energia_per_capita
SWE,Sweden,High income,1999,EG.USE.PCAP.KG.OE,5661.49
SWE,Sweden,High income,2000,EG.USE.PCAP.KG.OE,5360.15
SWE,Sweden,High income,2001,EG.USE.PCAP.KG.OE,5680.28
SWE,Sweden,High income,2002,EG.USE.PCAP.KG.OE,5802.11
SWE,Sweden,High income,2003,EG.USE.PCAP.KG.OE,5650.44
SWE,Sweden,High income,2004,EG.USE.PCAP.KG.OE,5847.34
SWE,Sweden,High income,2005,EG.USE.PCAP.KG.OE,5711.13
SWE,Sweden,High income,2006,EG.USE.PCAP.KG.OE,5529.08
SWE,Sweden,High income,2007,EG.USE.PCAP.KG.OE,5472.14
SWE,Sweden,High income,2008,EG.USE.PCAP.KG.OE,5379.96
SWE,Sweden,High income,2009,EG.USE.PCAP.KG.OE,4883.2
SWE,Sweden,High income,2010,EG.USE.PCAP.KG.OE,5427.93
SWE,Sweden,High income,2011,EG.USE.PCAP.KG.OE,5274.64
SWE,Sweden,High income,2012,EG.USE.PCAP.KG.OE,5269.49
SWE,Sweden,High income,2013,EG.USE.PCAP.KG.OE,5146.53
SWZ,Eswatini,Lower middle income,1990,EG.USE.PCAP.KG.OE,361.59
SWZ,Eswatini,Lower middle income,2004,EG.USE.PCAP.KG.OE,380.95
SWZ,Eswatini,Lower middle income,2005,EG.USE.PCAP.KG.OE,372.24
SWZ,Eswatini,Lower middle income,2006,EG.USE.PCAP.KG.OE,376.72
SWZ,Eswatini,Lower middle income,2007,EG.USE.PCAP.KG.OE,390.22
SYC,Seychelles,High income,1990,EG.USE.PCAP.KG.OE,540.81
SYC,Seychelles,High income,2004,EG.USE.PCAP.KG.OE,3103.97
SYC,Seychelles,High income,2005,EG.USE.PCAP.KG.OE,2751.7
SYC,Seychelles,High income,2006,EG.USE.PCAP.KG.OE,2872.34
SYC,Seychelles,High income,2007,EG.USE.PCAP.KG.OE,2410.83
SYR,Syrian Arab Republic,Low income,1980,EG.USE.PCAP.KG.OE,501.77
SYR,Syrian Arab Republic,Low income,1981,EG.USE.PCAP.KG.OE,579.3
SYR,Syrian Arab Republic,Low income,1982,EG.USE.PCAP.KG.OE,672.41
SYR,Syrian Arab Republic,Low income,1983,EG.USE.PCAP.KG.OE,745.59
SYR,Syrian Arab Republic,Low income,1984,EG.USE.PCAP.KG.OE,828.9
SYR,Syrian Arab Republic,Low income,1985,EG.USE.PCAP.KG.OE,743.01
SYR,Syrian Arab Republic,Low income,1986,EG.USE.PCAP.KG.OE,737.48
SYR,Syrian Arab Republic,Low income,1987,EG.USE.PCAP.KG.OE,792.97
SYR,Syrian Arab Republic,Low income,1988,EG.USE.PCAP.KG.OE,794.76
SYR,Syrian Arab Republic,Low income,1989,EG.USE.PCAP.KG.OE,772.8
SYR,Syrian Arab Republic,Low income,1990,EG.USE.PCAP.KG.OE,843.36
SYR,Syrian Arab Republic,Low income,1991,EG.USE.PCAP.KG.OE,892.03
SYR,Syrian Arab Republic,Low income,1992,EG.USE.PCAP.KG.OE,829.15
SYR,Syrian Arab Republic,Low income,1993,EG.USE.PCAP.KG.OE,809.89
SYR,Syrian Arab Republic,Low income,1994,EG.USE.PCAP.KG.OE,821.63
SYR,Syrian Arab Republic,Low income,1995,EG.USE.PCAP.KG.OE,845.22
SYR,Syrian Arab Republic,Low income,1996,EG.USE.PCAP.KG.OE,868.41
SYR,Syrian Arab Republic,Low income,1997,EG.USE.PCAP.KG.OE,918.25
SYR,Syrian Arab Republic,Low income,1998,EG.USE.PCAP.KG.OE,997.05
SYR,Syrian Arab Republic,Low income,1999,EG.USE.PCAP.KG.OE,967.65
SYR,Syrian Arab Republic,Low income,2000,EG.USE.PCAP.KG.OE,946.84
SYR,Syrian Arab Republic,Low income,2001,EG.USE.PCAP.KG.OE,946.96
SYR,Syrian Arab Republic,Low income,2002,EG.USE.PCAP.KG.OE,958.97
SYR,Syrian Arab Republic,Low income,2003,EG.USE.PCAP.KG.OE,939.31
SYR,Syrian Arab Republic,Low income,2004,EG.USE.PCAP.KG.OE,956.03
SYR,Syrian Arab Republic,Low income,2005,EG.USE.PCAP.KG.OE,1118.83
SYR,Syrian Arab Republic,Low income,2006,EG.USE.PCAP.KG.OE,1113.08
SYR,Syrian Arab Republic,Low income,2007,EG.USE.PCAP.KG.OE,1093.6
SYR,Syrian Arab Republic,Low income,2008,EG.USE.PCAP.KG.OE,1075.74
SYR,Syrian Arab Republic,Low income,2009,EG.USE.PCAP.KG.OE,984.62
SYR,Syrian Arab Republic,Low income,2010,EG.USE.PCAP.KG.OE,969.66
SYR,Syrian Arab Republic,Low income,2011,EG.USE.PCAP.KG.OE,875.11
SYR,Syrian Arab Republic,Low income,2012,EG.USE.PCAP.KG.OE,656.71
SYR,Syrian Arab Republic,Low income,2013,EG.USE.PCAP.KG.OE,541.34
TEA,East Asia & Pacific (IDA & IBRD),,1980,EG.USE.PCAP.KG.OE,554.59
TEA,East Asia & Pacific (IDA & IBRD),,1981,EG.USE.PCAP.KG.OE,545.93
TEA,East Asia & Pacific (IDA & IBRD),,1982,EG.USE.PCAP.KG.OE,552.73
TEA,East Asia & Pacific (IDA & IBRD),,1983,EG.USE.PCAP.KG.OE,564.03
TEA,East Asia & Pacific (IDA & IBRD),,1984,EG.USE.PCAP.KG.OE,584.81
TEA,East Asia & Pacific (IDA & IBRD),,1985,EG.USE.PCAP.KG.OE,592.83
TEA,East Asia & Pacific (IDA & IBRD),,1986,EG.USE.PCAP.KG.OE,607.68
TEA,East Asia & Pacific (IDA & IBRD),,1987,EG.USE.PCAP.KG.OE,626.82
TEA,East Asia & Pacific (IDA & IBRD),,1988,EG.USE.PCAP.KG.OE,648.85
TEA,East Asia & Pacific (IDA & IBRD),,1989,EG.USE.PCAP.KG.OE,656.18
TEA,East Asia & Pacific (IDA & IBRD),,1990,EG.USE.PCAP.KG.OE,700.37
TEA,East Asia & Pacific (IDA & IBRD),,1991,EG.USE.PCAP.KG.OE,684.75
TEA,East Asia & Pacific (IDA & IBRD),,1992,EG.USE.PCAP.KG.OE,700.73
TEA,East Asia & Pacific (IDA & IBRD),,1993,EG.USE.PCAP.KG.OE,733.82
TEA,East Asia & Pacific (IDA & IBRD),,1994,EG.USE.PCAP.KG.OE,755.68
TEA,East Asia & Pacific (IDA & IBRD),,1995,EG.USE.PCAP.KG.OE,799.55
TEA,East Asia & Pacific (IDA & IBRD),,1996,EG.USE.PCAP.KG.OE,817.24
TEA,East Asia & Pacific (IDA & IBRD),,1997,EG.USE.PCAP.KG.OE,815.98
TEA,East Asia & Pacific (IDA & IBRD),,1998,EG.USE.PCAP.KG.OE,807.26
TEA,East Asia & Pacific (IDA & IBRD),,1999,EG.USE.PCAP.KG.OE,818.1
TEA,East Asia & Pacific (IDA & IBRD),,2000,EG.USE.PCAP.KG.OE,842.4
TEA,East Asia & Pacific (IDA & IBRD),,2001,EG.USE.PCAP.KG.OE,864.62
TEA,East Asia & Pacific (IDA & IBRD),,2002,EG.USE.PCAP.KG.OE,911.99
TEA,East Asia & Pacific (IDA & IBRD),,2003,EG.USE.PCAP.KG.OE,1010.52
TEA,East Asia & Pacific (IDA & IBRD),,2004,EG.USE.PCAP.KG.OE,1125.32
TEA,East Asia & Pacific (IDA & IBRD),,2005,EG.USE.PCAP.KG.OE,1216.97
TEA,East Asia & Pacific (IDA & IBRD),,2006,EG.USE.PCAP.KG.OE,1302.14
TEA,East Asia & Pacific (IDA & IBRD),,2007,EG.USE.PCAP.KG.OE,1385.4
TEA,East Asia & Pacific (IDA & IBRD),,2008,EG.USE.PCAP.KG.OE,1419.9
TEA,East Asia & Pacific (IDA & IBRD),,2009,EG.USE.PCAP.KG.OE,1496.38
TEA,East Asia & Pacific (IDA & IBRD),,2010,EG.USE.PCAP.KG.OE,1629.68
TEA,East Asia & Pacific (IDA & IBRD),,2011,EG.USE.PCAP.KG.OE,1713.22
TEA,East Asia & Pacific (IDA & IBRD),,2012,EG.USE.PCAP.KG.OE,1764.94
TEA,East Asia & Pacific (IDA & IBRD),,2013,EG.USE.PCAP.KG.OE,1812.19
TEC,Europe & Central Asia (IDA & IBRD),,1990,EG.USE.PCAP.KG.OE,3918.28
TEC,Europe & Central Asia (IDA & IBRD),,1991,EG.USE.PCAP.KG.OE,3806.39
TEC,Europe & Central Asia (IDA & IBRD),,1992,EG.USE.PCAP.KG.OE,3456.66
TEC,Europe & Central Asia (IDA & IBRD),,1993,EG.USE.PCAP.KG.OE,3235.87
TEC,Europe & Central Asia (IDA & IBRD),,1994,EG.USE.PCAP.KG.OE,2873.64
TEC,Europe & Central Asia (IDA & IBRD),,1995,EG.USE.PCAP.KG.OE,2823.05
TEC,Europe & Central Asia (IDA & IBRD),,1996,EG.USE.PCAP.KG.OE,2784.46
TEC,Europe & Central Asia (IDA & IBRD),,1997,EG.USE.PCAP.KG.OE,2684.34
TEC,Europe & Central Asia (IDA & IBRD),,1998,EG.USE.PCAP.KG.OE,2622.26
TEC,Europe & Central Asia (IDA & IBRD),,1999,EG.USE.PCAP.KG.OE,2629.05
TEC,Europe & Central Asia (IDA & IBRD),,2000,EG.USE.PCAP.KG.OE,2653.01
TEC,Europe & Central Asia (IDA & IBRD),,2001,EG.USE.PCAP.KG.OE,2665.53
TEC,Europe & Central Asia (IDA & IBRD),,2002,EG.USE.PCAP.KG.OE,2697.06
TEC,Europe & Central Asia (IDA & IBRD),,2003,EG.USE.PCAP.KG.OE,2802.94
TEC,Europe & Central Asia (IDA & IBRD),,2004,EG.USE.PCAP.KG.OE,2834.53
TEC,Europe & Central Asia (IDA & IBRD),,2005,EG.USE.PCAP.KG.OE,2843.39
TEC,Europe & Central Asia (IDA & IBRD),,2006,EG.USE.PCAP.KG.OE,2940.77
TEC,Europe & Central Asia (IDA & IBRD),,2007,EG.USE.PCAP.KG.OE,2975.63
TEC,Europe & Central Asia (IDA & IBRD),,2008,EG.USE.PCAP.KG.OE,3011.07
TEC,Europe & Central Asia (IDA & IBRD),,2009,EG.USE.PCAP.KG.OE,2786.11
TEC,Europe & Central Asia (IDA & IBRD),,2010,EG.USE.PCAP.KG.OE,2964.13
TEC,Europe & Central Asia (IDA & IBRD),,2011,EG.USE.PCAP.KG.OE,3077.67
TEC,Europe & Central Asia (IDA & IBRD),,2012,EG.USE.PCAP.KG.OE,3092.38
TEC,Europe & Central Asia (IDA & IBRD),,2013,EG.USE.PCAP.KG.OE,3024.6
TGO,Togo,Low income,1980,EG.USE.PCAP.KG.OE,312.82
TGO,Togo,Low income,1981,EG.USE.PCAP.KG.OE,309.61
TGO,Togo,Low income,1982,EG.USE.PCAP.KG.OE,315.61
TGO,Togo,Low income,1983,EG.USE.PCAP.KG.OE,297.76
TGO,Togo,Low income,1984,EG.USE.PCAP.KG.OE,299.4
TGO,Togo,Low income,1985,EG.USE.PCAP.KG.OE,295.59
TGO,Togo,Low income,1986,EG.USE.PCAP.KG.OE,312.93
TGO,Togo,Low income,1987,EG.USE.PCAP.KG.OE,321.36
TGO,Togo,Low income,1988,EG.USE.PCAP.KG.OE,318.33
TGO,Togo,Low income,1989,EG.USE.PCAP.KG.OE,318.54
TGO,Togo,Low income,1990,EG.USE.PCAP.KG.OE,325.92
TGO,Togo,Low income,1991,EG.USE.PCAP.KG.OE,324.25
TGO,Togo,Low income,1992,EG.USE.PCAP.KG.OE,318.94
TGO,Togo,Low income,1993,EG.USE.PCAP.KG.OE,322.64
TGO,Togo,Low income,1994,EG.USE.PCAP.KG.OE,363.6
TGO,Togo,Low income,1995,EG.USE.PCAP.KG.OE,365.98
TGO,Togo,Low income,1996,EG.USE.PCAP.KG.OE,395.01
TGO,Togo,Low income,1997,EG.USE.PCAP.KG.OE,376.88
TGO,Togo,Low income,1998,EG.USE.PCAP.KG.OE,391.28
TGO,Togo,Low income,1999,EG.USE.PCAP.KG.OE,434.52
TGO,Togo,Low income,2000,EG.USE.PCAP.KG.OE,421.47
TGO,Togo,Low income,2001,EG.USE.PCAP.KG.OE,409.25
TGO,Togo,Low income,2002,EG.USE.PCAP.KG.OE,412.86
TGO,Togo,Low income,2003,EG.USE.PCAP.KG.OE,424.79
TGO,Togo,Low income,2004,EG.USE.PCAP.KG.OE,418.14
TGO,Togo,Low income,2005,EG.USE.PCAP.KG.OE,415.25
TGO,Togo,Low income,2006,EG.USE.PCAP.KG.OE,402.91
TGO,Togo,Low income,2007,EG.USE.PCAP.KG.OE,406.28
TGO,Togo,Low income,2008,EG.USE.PCAP.KG.OE,411.67
TGO,Togo,Low income,2009,EG.USE.PCAP.KG.OE,486.92
TGO,Togo,Low income,2010,EG.USE.PCAP.KG.OE,474.03
TGO,Togo,Low income,2011,EG.USE.PCAP.KG.OE,464.27
TGO,Togo,Low income,2012,EG.USE.PCAP.KG.OE,450.87
TGO,Togo,Low income,2013,EG.USE.PCAP.KG.OE,451.27
THA,Thailand,Upper middle income,1980,EG.USE.PCAP.KG.OE,481.05
THA,Thailand,Upper middle income,1981,EG.USE.PCAP.KG.OE,475.95
THA,Thailand,Upper middle income,1982,EG.USE.PCAP.KG.OE,471.45
THA,Thailand,Upper middle income,1983,EG.USE.PCAP.KG.OE,424.49
THA,Thailand,Upper middle income,1984,EG.USE.PCAP.KG.OE,459.6
THA,Thailand,Upper middle income,1985,EG.USE.PCAP.KG.OE,488.95
THA,Thailand,Upper middle income,1986,EG.USE.PCAP.KG.OE,504.16
THA,Thailand,Upper middle income,1987,EG.USE.PCAP.KG.OE,546.97
THA,Thailand,Upper middle income,1988,EG.USE.PCAP.KG.OE,612.8
THA,Thailand,Upper middle income,1989,EG.USE.PCAP.KG.OE,674.04
THA,Thailand,Upper middle income,1990,EG.USE.PCAP.KG.OE,759.46
THA,Thailand,Upper middle income,1991,EG.USE.PCAP.KG.OE,811.91
THA,Thailand,Upper middle income,1992,EG.USE.PCAP.KG.OE,852.28
THA,Thailand,Upper middle income,1993,EG.USE.PCAP.KG.OE,886.29
THA,Thailand,Upper middle income,1994,EG.USE.PCAP.KG.OE,966.11
THA,Thailand,Upper middle income,1995,EG.USE.PCAP.KG.OE,1042.06
THA,Thailand,Upper middle income,1996,EG.USE.PCAP.KG.OE,1149.98
THA,Thailand,Upper middle income,1997,EG.USE.PCAP.KG.OE,1156.46
THA,Thailand,Upper middle income,1998,EG.USE.PCAP.KG.OE,1071.05
THA,Thailand,Upper middle income,1999,EG.USE.PCAP.KG.OE,1130.68
THA,Thailand,Upper middle income,2000,EG.USE.PCAP.KG.OE,1146.17
THA,Thailand,Upper middle income,2001,EG.USE.PCAP.KG.OE,1168.71
THA,Thailand,Upper middle income,2002,EG.USE.PCAP.KG.OE,1280.86
THA,Thailand,Upper middle income,2003,EG.USE.PCAP.KG.OE,1375.66
THA,Thailand,Upper middle income,2004,EG.USE.PCAP.KG.OE,1474.41
THA,Thailand,Upper middle income,2005,EG.USE.PCAP.KG.OE,1504.15
THA,Thailand,Upper middle income,2006,EG.USE.PCAP.KG.OE,1522.27
THA,Thailand,Upper middle income,2007,EG.USE.PCAP.KG.OE,1574.74
THA,Thailand,Upper middle income,2008,EG.USE.PCAP.KG.OE,1605.59
THA,Thailand,Upper middle income,2009,EG.USE.PCAP.KG.OE,1588.19
THA,Thailand,Upper middle income,2010,EG.USE.PCAP.KG.OE,1726.08
THA,Thailand,Upper middle income,2011,EG.USE.PCAP.KG.OE,1712.94
THA,Thailand,Upper middle income,2012,EG.USE.PCAP.KG.OE,1824.78
THA,Thailand,Upper middle income,2013,EG.USE.PCAP.KG.OE,1950.54
TJK,Tajikistan,Lower middle income,1990,EG.USE.PCAP.KG.OE,979.68
TJK,Tajikistan,Lower middle income,1991,EG.USE.PCAP.KG.OE,912.61
TJK,Tajikistan,Lower middle income,1992,EG.USE.PCAP.KG.OE,732.5
TJK,Tajikistan,Lower middle income,1993,EG.USE.PCAP.KG.OE,567.37
TJK,Tajikistan,Lower middle income,1994,EG.USE.PCAP.KG.OE,428.69
TJK,Tajikistan,Lower middle income,1995,EG.USE.PCAP.KG.OE,376.1
TJK,Tajikistan,Lower middle income,1996,EG.USE.PCAP.KG.OE,355.93
TJK,Tajikistan,Lower middle income,1997,EG.USE.PCAP.KG.OE,350.01
TJK,Tajikistan,Lower middle income,1998,EG.USE.PCAP.KG.OE,365.59
TJK,Tajikistan,Lower middle income,1999,EG.USE.PCAP.KG.OE,361.64
TJK,Tajikistan,Lower middle income,2000,EG.USE.PCAP.KG.OE,342.53
TJK,Tajikistan,Lower middle income,2001,EG.USE.PCAP.KG.OE,330.92
TJK,Tajikistan,Lower middle income,2002,EG.USE.PCAP.KG.OE,325.2
TJK,Tajikistan,Lower middle income,2003,EG.USE.PCAP.KG.OE,324.92
TJK,Tajikistan,Lower middle income,2004,EG.USE.PCAP.KG.OE,344.74
TJK,Tajikistan,Lower middle income,2005,EG.USE.PCAP.KG.OE,337.72
TJK,Tajikistan,Lower middle income,2006,EG.USE.PCAP.KG.OE,341.89
TJK,Tajikistan,Lower middle income,2007,EG.USE.PCAP.KG.OE,358.75
TJK,Tajikistan,Lower middle income,2008,EG.USE.PCAP.KG.OE,335.01
TJK,Tajikistan,Lower middle income,2009,EG.USE.PCAP.KG.OE,285.5
TJK,Tajikistan,Lower middle income,2010,EG.USE.PCAP.KG.OE,285.49
TJK,Tajikistan,Lower middle income,2011,EG.USE.PCAP.KG.OE,280.31
TJK,Tajikistan,Lower middle income,2012,EG.USE.PCAP.KG.OE,294.95
TJK,Tajikistan,Lower middle income,2013,EG.USE.PCAP.KG.OE,319.69
TKM,Turkmenistan,Upper middle income,1990,EG.USE.PCAP.KG.OE,4708.66
TKM,Turkmenistan,Upper middle income,1991,EG.USE.PCAP.KG.OE,3977.25
TKM,Turkmenistan,Upper middle income,1992,EG.USE.PCAP.KG.OE,2644.37
TKM,Turkmenistan,Upper middle income,1993,EG.USE.PCAP.KG.OE,2603.17
TKM,Turkmenistan,Upper middle income,1994,EG.USE.PCAP.KG.OE,3219.08
TKM,Turkmenistan,Upper middle income,1995,EG.USE.PCAP.KG.OE,3239.35
TKM,Turkmenistan,Upper middle income,1996,EG.USE.PCAP.KG.OE,2780.99
TKM,Turkmenistan,Upper middle income,1997,EG.USE.PCAP.KG.OE,2744.62
TKM,Turkmenistan,Upper middle income,1998,EG.USE.PCAP.KG.OE,2826.58
TKM,Turkmenistan,Upper middle income,1999,EG.USE.PCAP.KG.OE,3294.98
TKM,Turkmenistan,Upper middle income,2000,EG.USE.PCAP.KG.OE,3256.55
TKM,Turkmenistan,Upper middle income,2001,EG.USE.PCAP.KG.OE,3271.08
TKM,Turkmenistan,Upper middle income,2002,EG.USE.PCAP.KG.OE,3366.61
TKM,Turkmenistan,Upper middle income,2003,EG.USE.PCAP.KG.OE,3706.22
TKM,Turkmenistan,Upper middle income,2004,EG.USE.PCAP.KG.OE,3820.65
TKM,Turkmenistan,Upper middle income,2005,EG.USE.PCAP.KG.OE,3924.72
TKM,Turkmenistan,Upper middle income,2006,EG.USE.PCAP.KG.OE,3964.19
TKM,Turkmenistan,Upper middle income,2007,EG.USE.PCAP.KG.OE,4453.42
TKM,Turkmenistan,Upper middle income,2008,EG.USE.PCAP.KG.OE,4439.65
TKM,Turkmenistan,Upper middle income,2009,EG.USE.PCAP.KG.OE,3837.71
TKM,Turkmenistan,Upper middle income,2010,EG.USE.PCAP.KG.OE,4306.24
TKM,Turkmenistan,Upper middle income,2011,EG.USE.PCAP.KG.OE,4603.67
TKM,Turkmenistan,Upper middle income,2012,EG.USE.PCAP.KG.OE,4678.33
TKM,Turkmenistan,Upper middle income,2013,EG.USE.PCAP.KG.OE,4713.01
TLA,Latin America & Caribbean (IDA & IBRD),,1980,EG.USE.PCAP.KG.OE,1035.49
TLA,Latin America & Caribbean (IDA & IBRD),,1981,EG.USE.PCAP.KG.OE,1024.19
TLA,Latin America & Caribbean (IDA & IBRD),,1982,EG.USE.PCAP.KG.OE,1022.49
TLA,Latin America & Caribbean (IDA & IBRD),,1983,EG.USE.PCAP.KG.OE,998.98
TLA,Latin America & Caribbean (IDA & IBRD),,1984,EG.USE.PCAP.KG.OE,1018.59
TLA,Latin America & Caribbean (IDA & IBRD),,1985,EG.USE.PCAP.KG.OE,1021.96
TLA,Latin America & Caribbean (IDA & IBRD),,1986,EG.USE.PCAP.KG.OE,1025.18
TLA,Latin America & Caribbean (IDA & IBRD),,1987,EG.USE.PCAP.KG.OE,1045
TLA,Latin America & Caribbean (IDA & IBRD),,1988,EG.USE.PCAP.KG.OE,1040.44
TLA,Latin America & Caribbean (IDA & IBRD),,1989,EG.USE.PCAP.KG.OE,1043.01
TLA,Latin America & Caribbean (IDA & IBRD),,1990,EG.USE.PCAP.KG.OE,1035.8
TLA,Latin America & Caribbean (IDA & IBRD),,1991,EG.USE.PCAP.KG.OE,1050.08
TLA,Latin America & Caribbean (IDA & IBRD),,1992,EG.USE.PCAP.KG.OE,1063.59
TLA,Latin America & Caribbean (IDA & IBRD),,1993,EG.USE.PCAP.KG.OE,1054.38
TLA,Latin America & Caribbean (IDA & IBRD),,1994,EG.USE.PCAP.KG.OE,1091.69
TLA,Latin America & Caribbean (IDA & IBRD),,1995,EG.USE.PCAP.KG.OE,1082.73
TLA,Latin America & Caribbean (IDA & IBRD),,1996,EG.USE.PCAP.KG.OE,1112.46
TLA,Latin America & Caribbean (IDA & IBRD),,1997,EG.USE.PCAP.KG.OE,1138
TLA,Latin America & Caribbean (IDA & IBRD),,1998,EG.USE.PCAP.KG.OE,1158.08
TLA,Latin America & Caribbean (IDA & IBRD),,1999,EG.USE.PCAP.KG.OE,1155.47
TLA,Latin America & Caribbean (IDA & IBRD),,2000,EG.USE.PCAP.KG.OE,1150.61
TLA,Latin America & Caribbean (IDA & IBRD),,2001,EG.USE.PCAP.KG.OE,1148.68
TLA,Latin America & Caribbean (IDA & IBRD),,2002,EG.USE.PCAP.KG.OE,1153.79
TLA,Latin America & Caribbean (IDA & IBRD),,2003,EG.USE.PCAP.KG.OE,1166.91
TLA,Latin America & Caribbean (IDA & IBRD),,2004,EG.USE.PCAP.KG.OE,1200.2
TLA,Latin America & Caribbean (IDA & IBRD),,2005,EG.USE.PCAP.KG.OE,1231.61
TLA,Latin America & Caribbean (IDA & IBRD),,2006,EG.USE.PCAP.KG.OE,1273.38
TLA,Latin America & Caribbean (IDA & IBRD),,2007,EG.USE.PCAP.KG.OE,1281.15
TLA,Latin America & Caribbean (IDA & IBRD),,2008,EG.USE.PCAP.KG.OE,1309.38
TLA,Latin America & Caribbean (IDA & IBRD),,2009,EG.USE.PCAP.KG.OE,1283.86
TLA,Latin America & Caribbean (IDA & IBRD),,2010,EG.USE.PCAP.KG.OE,1338.8
TLA,Latin America & Caribbean (IDA & IBRD),,2011,EG.USE.PCAP.KG.OE,1351.21
TLA,Latin America & Caribbean (IDA & IBRD),,2012,EG.USE.PCAP.KG.OE,1392.57
TLA,Latin America & Caribbean (IDA & IBRD),,2013,EG.USE.PCAP.KG.OE,1403.82
TLS,Timor-Leste,Lower middle income,2004,EG.USE.PCAP.KG.OE,61.31
TLS,Timor-Leste,Lower middle income,2005,EG.USE.PCAP.KG.OE,59.84
TLS,Timor-Leste,Lower middle income,2006,EG.USE.PCAP.KG.OE,59.32
TLS,Timor-Leste,Lower middle income,2007,EG.USE.PCAP.KG.OE,59.84
TMN,Middle East & North Africa (IDA & IBRD),,1980,EG.USE.PCAP.KG.OE,595.45
TMN,Middle East & North Africa (IDA & IBRD),,1981,EG.USE.PCAP.KG.OE,633.23
TMN,Middle East & North Africa (IDA & IBRD),,1982,EG.USE.PCAP.KG.OE,694.98
TMN,Middle East & North Africa (IDA & IBRD),,1983,EG.USE.PCAP.KG.OE,675.68
TMN,Middle East & North Africa (IDA & IBRD),,1984,EG.USE.PCAP.KG.OE,719.66
TMN,Middle East & North Africa (IDA & IBRD),,1985,EG.USE.PCAP.KG.OE,748.56
TMN,Middle East & North Africa (IDA & IBRD),,1986,EG.USE.PCAP.KG.OE,753.3
TMN,Middle East & North Africa (IDA & IBRD),,1987,EG.USE.PCAP.KG.OE,756.06
TMN,Middle East & North Africa (IDA & IBRD),,1988,EG.USE.PCAP.KG.OE,763.89
TMN,Middle East & North Africa (IDA & IBRD),,1989,EG.USE.PCAP.KG.OE,811.72
TMN,Middle East & North Africa (IDA & IBRD),,1990,EG.USE.PCAP.KG.OE,819.32
TMN,Middle East & North Africa (IDA & IBRD),,1991,EG.USE.PCAP.KG.OE,830.14
TMN,Middle East & North Africa (IDA & IBRD),,1992,EG.USE.PCAP.KG.OE,870.35
TMN,Middle East & North Africa (IDA & IBRD),,1993,EG.USE.PCAP.KG.OE,917.07
TMN,Middle East & North Africa (IDA & IBRD),,1994,EG.USE.PCAP.KG.OE,960.04
TMN,Middle East & North Africa (IDA & IBRD),,1995,EG.USE.PCAP.KG.OE,975.07
TMN,Middle East & North Africa (IDA & IBRD),,1996,EG.USE.PCAP.KG.OE,957.8
TMN,Middle East & North Africa (IDA & IBRD),,1997,EG.USE.PCAP.KG.OE,1025.63
TMN,Middle East & North Africa (IDA & IBRD),,1998,EG.USE.PCAP.KG.OE,994.43
TMN,Middle East & North Africa (IDA & IBRD),,1999,EG.USE.PCAP.KG.OE,1020.38
TMN,Middle East & North Africa (IDA & IBRD),,2000,EG.USE.PCAP.KG.OE,1001.59
TMN,Middle East & North Africa (IDA & IBRD),,2001,EG.USE.PCAP.KG.OE,1056.8
TMN,Middle East & North Africa (IDA & IBRD),,2002,EG.USE.PCAP.KG.OE,1065.83
TMN,Middle East & North Africa (IDA & IBRD),,2003,EG.USE.PCAP.KG.OE,1072.13
TMN,Middle East & North Africa (IDA & IBRD),,2004,EG.USE.PCAP.KG.OE,1126.88
TMN,Middle East & North Africa (IDA & IBRD),,2005,EG.USE.PCAP.KG.OE,1209.1
TMN,Middle East & North Africa (IDA & IBRD),,2006,EG.USE.PCAP.KG.OE,1231.38
TMN,Middle East & North Africa (IDA & IBRD),,2007,EG.USE.PCAP.KG.OE,1263.84
TMN,Middle East & North Africa (IDA & IBRD),,2008,EG.USE.PCAP.KG.OE,1313.39
TMN,Middle East & North Africa (IDA & IBRD),,2009,EG.USE.PCAP.KG.OE,1325.87
TMN,Middle East & North Africa (IDA & IBRD),,2010,EG.USE.PCAP.KG.OE,1315.81
TMN,Middle East & North Africa (IDA & IBRD),,2011,EG.USE.PCAP.KG.OE,1302.01
TMN,Middle East & North Africa (IDA & IBRD),,2012,EG.USE.PCAP.KG.OE,1334.58
TMN,Middle East & North Africa (IDA & IBRD),,2013,EG.USE.PCAP.KG.OE,1329.18
TON,Tonga,Upper middle income,1990,EG.USE.PCAP.KG.OE,256.72
TON,Tonga,Upper middle income,2004,EG.USE.PCAP.KG.OE,542.67
TON,Tonga,Upper middle income,2005,EG.USE.PCAP.KG.OE,539.6
TON,Tonga,Upper middle income,2006,EG.USE.PCAP.KG.OE,536.77
TON,Tonga,Upper middle income,2007,EG.USE.PCAP.KG.OE,543.9
TSA,South Asia (IDA & IBRD),,1980,EG.USE.PCAP.KG.OE,271.63
TSA,South Asia (IDA & IBRD),,1981,EG.USE.PCAP.KG.OE,278.32
TSA,South Asia (IDA & IBRD),,1982,EG.USE.PCAP.KG.OE,282.82
TSA,South Asia (IDA & IBRD),,1983,EG.USE.PCAP.KG.OE,285.44
TSA,South Asia (IDA & IBRD),,1984,EG.USE.PCAP.KG.OE,289.66
TSA,South Asia (IDA & IBRD),,1985,EG.USE.PCAP.KG.OE,297.23
TSA,South Asia (IDA & IBRD),,1986,EG.USE.PCAP.KG.OE,301.14
TSA,South Asia (IDA & IBRD),,1987,EG.USE.PCAP.KG.OE,306.72
